"Time","Air Temp - Lascar (high res)"
1635426300000,20
1635426600000,20
1635426900000,20
1635427200000,19.5
1635427500000,19.5
1635427800000,19.5
1635428100000,19.5
1635428400000,19.5
1635428700000,19.5
1635429000000,19.5
1635429300000,19.5
1635429600000,19.5
1635429900000,19.5
1635430200000,20
1635430500000,19.5
1635430800000,19.5
1635431100000,19.5
1635431400000,19.5
1635431700000,19.5
1635432000000,19.5
1635432300000,19.5
1635432600000,19.5
1635432900000,19.5
1635433200000,19.5
1635433500000,19.5
1635433800000,19.5
1635434100000,19.5
1635434400000,19.5
1635434700000,19.5
1635435000000,19.5
1635435300000,19.5
1635435600000,19.5
1635435900000,19.5
1635436200000,19.5
1635436500000,20
1635436800000,20
1635437100000,20
1635437400000,20
1635437700000,20
1635438000000,20
1635438300000,20
1635438600000,20
1635438900000,20
1635439200000,20
1635439500000,20
1635439800000,20
1635440100000,20
1635440400000,20
1635440700000,20
1635441000000,20
1635441300000,20
1635441600000,20
1635441900000,20
1635442200000,20
1635442500000,20
1635442800000,20
1635443100000,20
1635443400000,20
1635443700000,20
1635444000000,20
1635444300000,20
1635444600000,20
1635444900000,20
1635445200000,20
1635445500000,20
1635445800000,20
1635446100000,20
1635446400000,20
1635446700000,20
1635447000000,20
1635447300000,20
1635447600000,20
1635447900000,20
1635448200000,20
1635448500000,20
1635448800000,20
1635449100000,20
1635449400000,20
1635449700000,20
1635450000000,20
1635450300000,20
1635450600000,20
1635450900000,20
1635451200000,20
1635451500000,20
1635451800000,20
1635452100000,19.5
1635452400000,19.5
1635452700000,19.5
1635453000000,19.5
1635453300000,19.5
1635453600000,19.5
1635453900000,19.5
1635454200000,19.5
1635454500000,19.5
1635454800000,19.5
1635455100000,19.5
1635455400000,19.5
1635455700000,19.5
1635456000000,19.5
1635456300000,19.5
1635456600000,19.5
1635456900000,19.5
1635457200000,19.5
1635457500000,19.5
1635457800000,19.5
1635458100000,19.5
1635458400000,19.5
1635458700000,19.5
1635459000000,19.5
1635459300000,19.5
1635459600000,19.5
1635459900000,19.5
1635460200000,19.5
1635460500000,19.5
1635460800000,19.5
1635461100000,19.5
1635461400000,19.5
1635461700000,19.5
1635462000000,19.5
1635462300000,19.5
1635462600000,19.5
1635462900000,19.5
1635463200000,19.5
1635463500000,19.5
1635463800000,19.5
1635464100000,19.5
1635464400000,19.5
1635464700000,19.5
1635465000000,19.5
1635465300000,19.5
1635465600000,19.5
1635465900000,19.5
1635466200000,19.5
1635466500000,19.5
1635466800000,19.5
1635467100000,19.5
1635467400000,19.5
1635467700000,19.5
1635468000000,19.5
1635468300000,19.5
1635468600000,19.5
1635468900000,19.5
1635469200000,19.5
1635469500000,19.5
1635469800000,19.5
1635470100000,19.5
1635470400000,19.5
1635470700000,19.5
1635471000000,19.5
1635471300000,19.5
1635471600000,19.5
1635471900000,19.5
1635472200000,19.5
1635472500000,19.5
1635472800000,19.5
1635473100000,19.5
1635473400000,19.5
1635473700000,19.5
1635474000000,19.5
1635474300000,19
1635474600000,19
1635474900000,19
1635475200000,19
1635475500000,19
1635475800000,19
1635476100000,19
1635476400000,19
1635476700000,19
1635477000000,19
1635477300000,19
1635477600000,19
1635477900000,19
1635478200000,19
1635478500000,19
1635478800000,19
1635479100000,19
1635479400000,19
1635479700000,19
1635480000000,19
1635480300000,19
1635480600000,19
1635480900000,19
1635481200000,19
1635481500000,19
1635481800000,19
1635482100000,19
1635482400000,19
1635482700000,19
1635483000000,19
1635483300000,19
1635483600000,19
1635483900000,19
1635484200000,19
1635484500000,19
1635484800000,19
1635485100000,19
1635485400000,19
1635485700000,19
1635486000000,19
1635486300000,19
1635486600000,19
1635486900000,19
1635487200000,19
1635487500000,19
1635487800000,19
1635488100000,19
1635488400000,19
1635488700000,19
1635489000000,19
1635489300000,19
1635489600000,19
1635489900000,19
1635490200000,19
1635490500000,19
1635490800000,19
1635491100000,19
1635491400000,19
1635491700000,19
1635492000000,19
1635492300000,19
1635492600000,19
1635492900000,19
1635493200000,19
1635493500000,19
1635493800000,19
1635494100000,19
1635494400000,19
1635494700000,19
1635495000000,19
1635495300000,19
1635495600000,19
1635495900000,19
1635496200000,19
1635496500000,19
1635496800000,19
1635497100000,19
1635497400000,19
1635497700000,19.5
1635498000000,19.5
1635498300000,20
1635498600000,20
1635498900000,20
1635499200000,20
1635499500000,20.5
1635499800000,20.5
1635500100000,20.5
1635500400000,20.5
1635500700000,20.5
1635501000000,21
1635501300000,21
1635501600000,21
1635501900000,21
1635502200000,21
1635502500000,21.5
1635502800000,21.5
1635503100000,21.5
1635503400000,21.5
1635503700000,21
1635504000000,21
1635504300000,21
1635504600000,21
1635504900000,21
1635505200000,21
1635505500000,21
1635505800000,21
1635506100000,21
1635506400000,21
1635506700000,21
1635507000000,21
1635507300000,21
1635507600000,21.5
1635507900000,21.5
1635508200000,22
1635508500000,22
1635508800000,22
1635509100000,22
1635509400000,22
1635509700000,22
1635510000000,22
1635510300000,22
1635510600000,22
1635510900000,22
1635511200000,22
1635511500000,22
1635511800000,22
1635512100000,22
1635512400000,22
1635512700000,22
1635513000000,22
1635513300000,22
1635513600000,21.5
1635513900000,21.5
1635514200000,21.5
1635514500000,22
1635514800000,22
1635515100000,22
1635515400000,22.5
1635515700000,22.5
1635516000000,22.5
1635516300000,22.5
1635516600000,22.5
1635516900000,22.5
1635517200000,22
1635517500000,22
1635517800000,22
1635518100000,22
1635518400000,21.5
1635518700000,21.5
1635519000000,21.5
1635519300000,21.5
1635519600000,21.5
1635519900000,21.5
1635520200000,21.5
1635520500000,21.5
1635520800000,21.5
1635521100000,21.5
1635521400000,21.5
1635521700000,21.5
1635522000000,21.5
1635522300000,22
1635522600000,22
1635522900000,22
1635523200000,22
1635523500000,22
1635523800000,22
1635524100000,22
1635524400000,22
1635524700000,22
1635525000000,22
1635525300000,22
1635525600000,22
1635525900000,22
1635526200000,22
1635526500000,22
1635526800000,22
1635527100000,22
1635527400000,21.5
1635527700000,21.5
1635528000000,21.5
1635528300000,21.5
1635528600000,21.5
1635528900000,21.5
1635529200000,21.5
1635529500000,21.5
1635529800000,21.5
1635530100000,21.5
1635530400000,21.5
1635530700000,21.5
1635531000000,21
1635531300000,21
1635531600000,21
1635531900000,21
1635532200000,21
1635532500000,21
1635532800000,21
1635533100000,21
1635533400000,21
1635533700000,21
1635534000000,21
1635534300000,21
1635534600000,21
1635534900000,21
1635535200000,21
1635535500000,21
1635535800000,21
1635536100000,20.5
1635536400000,20.5
1635536700000,20.5
1635537000000,20.5
1635537300000,20.5
1635537600000,20.5
1635537900000,20.5
1635538200000,20.5
1635538500000,20.5
1635538800000,20.5
1635539100000,20.5
1635539400000,20.5
1635539700000,20.5
1635540000000,20.5
1635540300000,20.5
1635540600000,20.5
1635540900000,20
1635541200000,20
1635541500000,20
1635541800000,20
1635542100000,20
1635542400000,20
1635542700000,20
1635543000000,20
1635543300000,20
1635543600000,20
1635543900000,20
1635544200000,20
1635544500000,20
1635544800000,20
1635545100000,20
1635545400000,20
1635545700000,20
1635546000000,20
1635546300000,19.5
1635546600000,19.5
1635546900000,19.5
1635547200000,19.5
1635547500000,19.5
1635547800000,19.5
1635548100000,19.5
1635548400000,19.5
1635548700000,19.5
1635549000000,19.5
1635549300000,19.5
1635549600000,19.5
1635549900000,19.5
1635550200000,19.5
1635550500000,19.5
1635550800000,19.5
1635551100000,19
1635551400000,19
1635551700000,19
1635552000000,19
1635552300000,19
1635552600000,19
1635552900000,19
1635553200000,19
1635553500000,19
1635553800000,19
1635554100000,19
1635554400000,19
1635554700000,19
1635555000000,19
1635555300000,19
1635555600000,18.5
1635555900000,18.5
1635556200000,18.5
1635556500000,18.5
1635556800000,18.5
1635557100000,18.5
1635557400000,18.5
1635557700000,18.5
1635558000000,18.5
1635558300000,18.5
1635558600000,18.5
1635558900000,18.5
1635559200000,18.5
1635559500000,18.5
1635559800000,18.5
1635560100000,18.5
1635560400000,18.5
1635560700000,18.5
1635561000000,18.5
1635561300000,18.5
1635561600000,18.5
1635561900000,18.5
1635562200000,18.5
1635562500000,18.5
1635562800000,18.5
1635563100000,18.5
1635563400000,18.5
1635563700000,18.5
1635564000000,18.5
1635564300000,18
1635564600000,18
1635564900000,18
1635565200000,18
1635565500000,18
1635565800000,18
1635566100000,18
1635566400000,18
1635566700000,18
1635567000000,18
1635567300000,18
1635567600000,18
1635567900000,18
1635568200000,18
1635568500000,18
1635568800000,18
1635569100000,18
1635569400000,18
1635569700000,18
1635570000000,18
1635570300000,18
1635570600000,18
1635570900000,18
1635571200000,18
1635571500000,18
1635571800000,18
1635572100000,18
1635572400000,18
1635572700000,18
1635573000000,18
1635573300000,18
1635573600000,18
1635573900000,18
1635574200000,18
1635574500000,18
1635574800000,18
1635575100000,18
1635575400000,18
1635575700000,18
1635576000000,18.5
1635576300000,18.5
1635576600000,18.5
1635576900000,18.5
1635577200000,19
1635577500000,19
1635577800000,19
1635578100000,19
1635578400000,19
1635578700000,19
1635579000000,19
1635579300000,19
1635579600000,19
1635579900000,19
1635580200000,19
1635580500000,18.5
1635580800000,18.5
1635581100000,18.5
1635581400000,18.5
1635581700000,18.5
1635582000000,18.5
1635582300000,18.5
1635582600000,18.5
1635582900000,18.5
1635583200000,18.5
1635583500000,18.5
1635583800000,18.5
1635584100000,18.5
1635584400000,18.5
1635584700000,18.5
1635585000000,18.5
1635585300000,18.5
1635585600000,18.5
1635585900000,18.5
1635586200000,18.5
1635586500000,18.5
1635586800000,18.5
1635587100000,18.5
1635587400000,18.5
1635587700000,18.5
1635588000000,18.5
1635588300000,18.5
1635588600000,18.5
1635588900000,18.5
1635589200000,18.5
1635589500000,18.5
1635589800000,18.5
1635590100000,18.5
1635590400000,18.5
1635590700000,18.5
1635591000000,18.5
1635591300000,18.5
1635591600000,18.5
1635591900000,18.5
1635592200000,18.5
1635592500000,18.5
1635592800000,18.5
1635593100000,18.5
1635593400000,18.5
1635593700000,19
1635594000000,19
1635594300000,19
1635594600000,19.5
1635594900000,19.5
1635595200000,19.5
1635595500000,19.5
1635595800000,20
1635596100000,21
1635596400000,23
1635596700000,24
1635597000000,24
1635597300000,24.5
1635597600000,25
1635597900000,24.5
1635598200000,25
1635598500000,25
1635598800000,24.5
1635599100000,24
1635599400000,23.5
1635599700000,23
1635600000000,23
1635600300000,23
1635600600000,23
1635600900000,23
1635601200000,23
1635601500000,23
1635601800000,23
1635602100000,23
1635602400000,23
1635602700000,23
1635603000000,23
1635603300000,23
1635603600000,23
1635603900000,23
1635604200000,23
1635604500000,23.5
1635604800000,23.5
1635605100000,23.5
1635605400000,23.5
1635605700000,23
1635606000000,23
1635606300000,23
1635606600000,23
1635606900000,23
1635607200000,23
1635607500000,23
1635607800000,22.5
1635608100000,22.5
1635608400000,22.5
1635608700000,22.5
1635609000000,22.5
1635609300000,22.5
1635609600000,22.5
1635609900000,22.5
1635610200000,22.5
1635610500000,22
1635610800000,22
1635611100000,22
1635611400000,22
1635611700000,22
1635612000000,22
1635612300000,22
1635612600000,22
1635612900000,22
1635613200000,22
1635613500000,22
1635613800000,22
1635614100000,21.5
1635614400000,21.5
1635614700000,21.5
1635615000000,21.5
1635615300000,21.5
1635615600000,21.5
1635615900000,21.5
1635616200000,21.5
1635616500000,21.5
1635616800000,21.5
1635617100000,21.5
1635617400000,21.5
1635617700000,21.5
1635618000000,21.5
1635618300000,21.5
1635618600000,21
1635618900000,21
1635619200000,21
1635619500000,21
1635619800000,21
1635620100000,21
1635620400000,21
1635620700000,21
1635621000000,21
1635621300000,21
1635621600000,21
1635621900000,21
1635622200000,21
1635622500000,21
1635622800000,21
1635623100000,21
1635623400000,21
1635623700000,21
1635624000000,20.5
1635624300000,20.5
1635624600000,20.5
1635624900000,20.5
1635625200000,20.5
1635625500000,20.5
1635625800000,20.5
1635626100000,20.5
1635626400000,20.5
1635626700000,20.5
1635627000000,20.5
1635627300000,20.5
1635627600000,20.5
1635627900000,20.5
1635628200000,20.5
1635628500000,20.5
1635628800000,20
1635629100000,20
1635629400000,20
1635629700000,20
1635630000000,20
1635630300000,20
1635630600000,20
1635630900000,20
1635631200000,20
1635631500000,20
1635631800000,20
1635632100000,20
1635632400000,20
1635632700000,20
1635633000000,20
1635633300000,20
1635633600000,20
1635633900000,20
1635634200000,19.5
1635634500000,19.5
1635634800000,19.5
1635635100000,19.5
1635635400000,19.5
1635635700000,19.5
1635636000000,19.5
1635636300000,19.5
1635636600000,19.5
1635636900000,19.5
1635637200000,19.5
1635637500000,19.5
1635637800000,19.5
1635638100000,19.5
1635638400000,19.5
1635638700000,19
1635639000000,19
1635639300000,19
1635639600000,19
1635639900000,19
1635640200000,19
1635640500000,19
1635640800000,19
1635641100000,19
1635641400000,19
1635641700000,19
1635642000000,19
1635642300000,19
1635642600000,19
1635642900000,19
1635643200000,19
1635643500000,19
1635643800000,19
1635644100000,19
1635644400000,18.5
1635644700000,18.5
1635645000000,18.5
1635645300000,18.5
1635645600000,18.5
1635645900000,18.5
1635646200000,18.5
1635646500000,18.5
1635646800000,18.5
1635647100000,18.5
1635647400000,18.5
1635647700000,18.5
1635648000000,18.5
1635648300000,18.5
1635648600000,18.5
1635648900000,18.5
1635649200000,18.5
1635649500000,18.5
1635649800000,18
1635650100000,18
1635650400000,18
1635650700000,18
1635651000000,18
1635651300000,18
1635651600000,18
1635651900000,18
1635652200000,18
1635652500000,18
1635652800000,18
1635653100000,18
1635653400000,18
1635653700000,18
1635654000000,18
1635654300000,18
1635654600000,18
1635654900000,18
1635655200000,18
1635655500000,18
1635655800000,18
1635656100000,17.5
1635656400000,17.5
1635656700000,17.5
1635657000000,17.5
1635657300000,17.5
1635657600000,17.5
1635657900000,17.5
1635658200000,17.5
1635658500000,17.5
1635658800000,17.5
1635659100000,17.5
1635659400000,17.5
1635659700000,17.5
1635660000000,17.5
1635660300000,17.5
1635660600000,17.5
1635660900000,17.5
1635661200000,17.5
1635661500000,17.5
1635661800000,17.5
1635662100000,17
1635662400000,17
1635662700000,17
1635663000000,17
1635663300000,17
1635663600000,17
1635663900000,17
1635664200000,17
1635664500000,17
1635664800000,17
1635665100000,17
1635665400000,17.5
1635665700000,17.5
1635666000000,17.5
1635666300000,17.5
1635666600000,18
1635666900000,18
1635667200000,18.5
1635667500000,18.5
1635667800000,18.5
1635668100000,18.5
1635668400000,18.5
1635668700000,18.5
1635669000000,18.5
1635669300000,18.5
1635669600000,18.5
1635669900000,18.5
1635670200000,18.5
1635670500000,18.5
1635670800000,18.5
1635671100000,18.5
1635671400000,18.5
1635671700000,18.5
1635672000000,18.5
1635672300000,18.5
1635672600000,18.5
1635672900000,18.5
1635673200000,18.5
1635673500000,18.5
1635673800000,18.5
1635674100000,18.5
1635674400000,18.5
1635674700000,18.5
1635675000000,18.5
1635675300000,18.5
1635675600000,18.5
1635675900000,18.5
1635676200000,18.5
1635676500000,18.5
1635676800000,18.5
1635677100000,18.5
1635677400000,18.5
1635677700000,18.5
1635678000000,18.5
1635678300000,18.5
1635678600000,18.5
1635678900000,18.5
1635679200000,18.5
1635679500000,18.5
1635679800000,18.5
1635680100000,18.5
1635680400000,18.5
1635680700000,18.5
1635681000000,18.5
1635681300000,18.5
1635681600000,18.5
1635681900000,18.5
1635682200000,18.5
1635682500000,18.5
1635682800000,18.5
1635683100000,18.5
1635683400000,18.5
1635683700000,18.5
1635684000000,18.5
1635684300000,18.5
1635684600000,19
1635684900000,19
1635685200000,19
1635685500000,19
1635685800000,19
1635686100000,19
1635686400000,19.5
1635686700000,19.5
1635687000000,19.5
1635687300000,19.5
1635687600000,19.5
1635687900000,19.5
1635688200000,19
1635688500000,19
1635688800000,19
1635689100000,19
1635689400000,19
1635689700000,19
1635690000000,19
1635690300000,19
1635690600000,19
1635690900000,19
1635691200000,19
1635691500000,19
1635691800000,19
1635692100000,19
1635692400000,19
1635692700000,19
1635693000000,19
1635693300000,19
1635693600000,19
1635693900000,19
1635694200000,19
1635694500000,19
1635694800000,19
1635695100000,19
1635695400000,19
1635695700000,18.5
1635696000000,18.5
1635696300000,18.5
1635696600000,18.5
1635696900000,18.5
1635697200000,18.5
1635697500000,18.5
1635697800000,18.5
1635698100000,18.5
1635698400000,18.5
1635698700000,18.5
1635699000000,18.5
1635699300000,18.5
1635699600000,18.5
1635699900000,18.5
1635700200000,18.5
1635700500000,18.5
1635700800000,18.5
1635701100000,18.5
1635701400000,18.5
1635701700000,18.5
1635702000000,18.5
1635702300000,18.5
1635702600000,18.5
1635702900000,18.5
1635703200000,18.5
1635703500000,18.5
1635703800000,18.5
1635704100000,18.5
1635704400000,18.5
1635704700000,18.5
1635705000000,18.5
1635705300000,18.5
1635705600000,18.5
1635705900000,18.5
1635706200000,18.5
1635706500000,18.5
1635706800000,18.5
1635707100000,18.5
1635707400000,18.5
1635707700000,18.5
1635708000000,18.5
1635708300000,18.5
1635708600000,18.5
1635708900000,18.5
1635709200000,18.5
1635709500000,18.5
1635709800000,18.5
1635710100000,18.5
